veh_id,target_vel_x,target_vel_y,target_acc_x,target_acc_y,ref_heading,yaw_rate
10,-0.19119,9.1392,0.59744,0.29751,-1.5385,3.1821
10,-0.11792,9.1723,0.58126,0.27484,-1.2203,2.9686
10,-0.050931,9.2081,0.56128,0.24944,-0.9234,2.7287
10,0.0098294,9.2477,0.53702,0.22156,-0.65053,2.4655
10,0.065767,9.2905,0.50754,0.19129,-0.40398,2.1795
10,0.11751,9.3346,0.47215,0.15795,-0.18603,1.8702
10,0.16443,9.3765,0.43159,0.12001,0.00099753,1.5407
10,0.20542,9.4129,0.38646,0.075612,0.15506,1.192
10,0.23955,9.4412,0.34563,0.056338,0.27426,0.92536
11,0.0321484,7.98952,-0.038097,0.32622,0.26822,-0.38861
11,0.0283592,8.04576,-0.033254,0.34895,0.22935,-0.34671
11,0.0239872,8.10443,-0.026839,0.36446,0.19468,-0.29734
11,0.0191464,8.16173,-0.01961,0.37401,0.16495,-0.2455
11,0.0141019,8.21278,-0.012472,0.38169,0.1404,-0.19684
11,0.00957337,8.2552,-0.0063754,0.39148,0.12072,-0.15759
11,0.00595866,8.29195,-0.0014968,0.40395,0.10496,-0.12853
11,0.00308677,8.32788,0.0025327,0.41582,0.092103,-0.10681
11,0.00081623,8.36605,0.0058924,0.42262,0.081421,-0.090647
11,-0.00137801,8.40591,0.0090864,0.4215,0.072357,-0.07609
11,-0.00273258,8.44527,0.012439,0.41207,0.064748,-0.059183
11,-0.00133925,8.48186,0.015931,0.39495,0.058829,-0.03346
11,0.00419631,8.51489,0.019549,0.37229,0.055483,0.00015336
11,0.0130139,8.54584,0.023254,0.34768,0.055499,0.033077
11,0.0227433,8.57806,0.02693,0.3255,0.058806,0.058726
11,0.0313977,8.61448,0.030248,0.30844,0.064679,0.07382
11,0.0383334,8.65554,0.033032,0.29567,0.072061,0.081604
11,0.0441896,8.69935,0.035382,0.28443,0.080221,0.086082
11,0.0491527,8.74277,0.037372,0.27224,0.08883,0.090662
11,0.0533902,8.78207,0.039399,0.25828,0.097896,0.10177
11,0.0570274,8.81367,0.040682,0.24286,0.10807,0.11745
11,0.0602206,8.83566,0.039821,0.22748,0.11982,0.12776
11,0.063086,8.84901,0.036069,0.21396,0.13259,0.12523
11,0.0656539,8.85708,0.030484,0.20332,0.14512,0.11561
11,0.0679625,8.86377,0.024988,0.19576,0.15668,0.11044
11,0.0700697,8.87207,0.021172,0.19154,0.16772,0.11961
11,0.0720236,8.88328,0.019693,0.19115,0.17968,0.14608
11,0.0738506,8.89673,0.019813,0.19471,0.19429,0.18244
11,0.0755594,8.91052,0.021254,0.20257,0.21253,0.22439
11,0.0774206,8.92247,0.023788,0.21656,0.23497,0.26843
11,0.0786312,8.93098,0.027386,0.23907,0.26182,0.31211
11,0.0783034,8.93682,0.031244,0.27086,0.29303,0.34527
11,0.0763344,8.94282,0.033803,0.30956,0.32755,0.36464
11,0.0739815,8.95248,0.033835,0.35054,0.36402,0.37745
11,0.0727195,8.96958,0.030307,0.38959,0.40176,0.38759
11,0.0737418,8.99755,0.022341,0.42438,0.44052,0.39109
11,0.0777201,9.03785,0.010131,0.45464,0.47963,0.37868
11,0.0838148,9.08876,-0.005406,0.48181,0.5175,0.34417
11,0.0916601,9.14791,-0.023682,0.50797,0.55192,0.28324
11,0.100967,9.21519,-0.044277,0.53517,0.58024,0.19278
11,0.111799,9.2918,-0.066434,0.56473,0.59952,0.072808
11,0.122708,9.37737,-0.089772,0.59637,0.6068,-0.071887
11,0.130693,9.46813,-0.11455,0.6285,0.59961,-0.2371
11,0.133323,9.55817,-0.14156,0.65911,0.5759,-0.4245
11,0.128576,9.64296,-0.17108,0.68609,0.53345,-0.63354
11,0.114752,9.72082,-0.20316,0.70751,0.4701,-0.86326
11,0.0922854,9.79256,-0.23787,0.72209,0.38377,-1.1118
11,0.0630385,9.86034,-0.27462,0.73034,0.27259,-1.3706
11,0.0281954,9.92647,-0.313,0.73357,0.13553,-1.6327
11,-0.0111326,9.99281,-0.35272,0.73184,-0.027739,-1.893
11,-0.0542364,10.0604,-0.39388,0.72466,-0.21704,-2.1496
11,-0.101241,10.1296,-0.43505,0.71333,-0.432,-2.393
11,-0.152774,10.1998,-0.47324,0.70214,-0.6713,-2.6099
11,-0.209135,10.2707,-0.5061,0.69679,-0.9323,-2.7938
11,-0.269448,10.3418,-0.5317,0.70178,-1.2117,-2.9394
11,-0.332572,10.4126,-0.54824,0.71894,-1.5056,-3.039
11,-0.39802,10.482,-0.55616,0.74718,-1.8095,-3.0909
11,-0.465417,10.5494,-0.55748,0.78387,-2.1186,-3.101
11,-0.534348,10.615,-0.55351,0.82654,-2.4287,-3.0735
11,-0.604482,10.6789,-0.54522,0.87351,-2.7361,-3.0123
11,-0.675953,10.7411,-0.53311,0.92358,-3.0373,-2.9191
11,-0.747386,10.804,-0.51757,0.97493,-3.3292,-2.7987
11,-0.815785,10.8724,-0.49863,1.0252,-3.6091,-2.6551
11,-0.878885,10.9518,-0.47529,1.0728,-3.8746,-2.4844
11,-0.934824,11.0465,-0.44678,1.1167,-4.123,-2.2843
11,-0.981733,11.1587,-0.41309,1.1562,-4.3515,-2.055
11,-1.02004,11.2869,-0.37387,1.1919,-4.557,-1.7962
11,-1.05193,11.4281,-0.32961,1.2246,-4.7366,-1.5142
11,-1.07882,11.5795,-0.28167,1.2541,-4.888,-1.2188
11,-1.10157,11.7398,-0.23098,1.2807,-5.0099,-0.91649
11,-1.12045,11.9076,-0.17798,1.3041,-5.1015,-0.61059
11,-1.13637,12.0794,-0.12367,1.3232,-5.1626,-0.30715
11,-1.15004,12.2503,-0.069794,1.3347,-5.1933,-0.015624
11,-1.15971,12.4163,-0.017582,1.3349,-5.1949,0.25969
11,-1.16301,12.5751,0.031943,1.3209,-5.1689,0.51839
11,-1.15875,12.725,0.077599,1.2912,-5.117,0.75893
11,-1.14576,12.8659,0.11956,1.2465,-5.0412,0.98427
11,-1.12463,12.9986,0.15916,1.1885,-4.9427,1.201
11,-1.09768,13.1233,0.19739,1.1186,-4.8226,1.4135
11,-1.06644,13.2402,0.23474,1.037,-4.6813,1.6234
11,-1.03191,13.3494,0.27102,0.94449,-4.5189,1.8293
11,-0.99473,13.4505,0.30657,0.84367,-4.336,2.0334
11,-0.955373,13.5417,0.34163,0.73833,-4.1327,2.238
11,-0.914049,13.6215,0.3743,0.63144,-3.9089,2.4305
11,-0.870938,13.6884,0.40203,0.5246,-3.6658,2.5937
11,-0.826535,13.7411,0.42337,0.41865,-3.4064,2.7158
11,-0.780917,13.7798,0.43689,0.31396,-3.1349,2.7882
11,-0.73361,13.8051,0.4428,0.21068,-2.856,2.8159
11,-0.684037,13.8167,0.44281,0.10891,-2.5745,2.8103
11,-0.632089,13.8138,0.43814,0.0087217,-2.2934,2.7787
11,-0.578413,13.7966,0.42978,-0.089544,-2.0156,2.727
11,-0.523229,13.7668,0.41839,-0.18501,-1.7429,2.6593
11,-0.466771,13.727,0.40422,-0.27636,-1.4769,2.5793
11,-0.411114,13.6792,0.38736,-0.36273,-1.219,2.4885
11,-0.358951,13.6243,0.36823,-0.44344,-0.97016,2.3839
11,-0.312007,13.5623,0.3476,-0.51748,-0.73176,2.2616
11,-0.271974,13.4938,0.32588,-0.58417,-0.5056,2.1179
11,-0.239041,13.42,0.30278,-0.64257,-0.29381,1.9486
11,-0.212058,13.3411,0.2778,-0.69128,-0.098945,1.7527
11,-0.190171,13.2576,0.25073,-0.72944,0.076324,1.5335
11,-0.172354,13.1703,0.22421,-0.74389,0.22967,1.3284
11,-0.157944,13.0804,0.1962,-0.75006,0.36251,1.1082
12,-0.19343,8.8803,0.093351,-0.03231,0.067125,0.008331
12,-0.18203,8.8874,0.093174,-0.045015,0.067958,0.019058
12,-0.17074,8.8943,0.096492,-0.063754,0.069864,0.023543
12,-0.15983,8.9019,0.10151,-0.085217,0.072218,0.025415
12,-0.14947,8.9075,0.10679,-0.10608,0.074759,0.030233
12,-0.13973,8.9084,0.11136,-0.12393,0.077783,0.04132
12,-0.1306,8.9041,0.11515,-0.13719,0.081915,0.059383
12,-0.12211,8.8956,0.11863,-0.14538,0.087853,0.081785
12,-0.1142,8.8838,0.12165,-0.14919,0.096031,0.10509
12,-0.10687,8.8682,0.12422,-0.14921,0.10654,0.12788
12,-0.10008,8.848,0.12644,-0.14612,0.11933,0.18261
12,-0.090942,8.8308,0.12901,-0.1516,0.13759,0.222
12,-0.077643,8.8038,0.13139,-0.15561,0.15979,0.26038
12,-0.061468,8.7695,0.13379,-0.15918,0.18583,0.29826
12,-0.043927,8.7318,0.1363,-0.16016,0.21565,0.33642
12,-0.026389,8.6944,0.13905,-0.15611,0.2493,0.37504
12,-0.0091958,8.6608,0.14203,-0.14705,0.2868,0.40957
12,0.0082395,8.6331,0.14493,-0.13508,0.32776,0.43285
12,0.025532,8.6118,0.1473,-0.12221,0.37104,0.43886
12,0.042576,8.5968,0.14882,-0.10911,0.41493,0.42578
12,0.059453,8.5881,0.14933,-0.09532,0.45751,0.39609
12,0.075981,8.5842,0.14758,-0.083903,0.49711,0.34666
12,0.09205,8.5831,0.14297,-0.067877,0.53178,0.28904
12,0.10774,8.5835,0.13621,-0.048875,0.56068,0.22345
12,0.12313,8.5872,0.1277,-0.030232,0.58303,0.14558
12,0.13838,8.5962,0.11777,-0.015159,0.59759,0.051241
12,0.15347,8.61,0.10648,-0.0066306,0.60271,-0.061653
12,0.16775,8.6254,0.093735,-0.0070318,0.59655,-0.1911
12,0.1804,8.6394,0.080157,-0.01659,0.57744,-0.33161
12,0.19077,8.65,0.066094,-0.034297,0.54427,-0.47692
12,0.19858,8.6573,0.051611,-0.058487,0.49658,-0.62144
12,0.20421,8.663,0.036886,-0.087258,0.43444,-0.75945
12,0.20829,8.668,0.022045,-0.11893,0.35849,-0.88838
12,0.21096,8.6718,0.0071087,-0.15273,0.26966,-1.0099
12,0.21148,8.6713,-0.007926,-0.18979,0.16867,-1.1268
12,0.20914,8.6641,-0.023187,-0.23228,0.055987,-1.2399
12,0.20377,8.6475,-0.038517,-0.2807,-0.067999,-1.3409
12,0.19571,8.6191,-0.053186,-0.3331,-0.20209,-1.4163
12,0.18585,8.5786,-0.066388,-0.38697,-0.34372,-1.4551
12,0.17477,8.5282,-0.077421,-0.4397,-0.48923,-1.4539
12,0.16268,8.4711,-0.086002,-0.48965,-0.63463,-1.4178
12,0.14975,8.4097,-0.092496,-0.53713,-0.77641,-1.3535
12,0.13614,8.3452,-0.097427,-0.583,-0.91176,-1.2666
12,0.12196,8.2781,-0.10101,-0.62718,-1.0384,-1.1604
12,0.10727,8.2076,-0.10297,-0.66856,-1.1545,-1.0351
12,0.09201,8.1316,-0.10294,-0.70646,-1.258,-0.88987
12,0.076433,8.0486,-0.10137,-0.73994,-1.347,-0.72883
12,0.061375,7.9592,-0.099467,-0.76661,-1.4198,-0.56088
12,0.047628,7.8654,-0.098455,-0.78448,-1.4759,-0.39585
12,0.035927,7.7706,-0.099297,-0.79316,-1.5155,-0.24874
12,0.026575,7.678,-0.10284,-0.79439,-1.5404,-0.13734
12,0.019221,7.5887,-0.10956,-0.79167,-1.5541,-0.075492
12,0.01344,7.502,-0.11885,-0.78815,-1.5617,-0.062798
12,0.0089466,7.4174,-0.12983,-0.78581,-1.568,-0.088652
12,0.0055455,7.3342,-0.14166,-0.78552,-1.5768,-0.14195
12,0.0032714,7.2512,-0.15373,-0.78567,-1.591,-0.21642
12,0.0010348,7.1676,-0.16618,-0.78336,-1.6127,-0.3145
12,-0.0032241,7.0859,-0.17931,-0.77598,-1.6441,-0.44006
12,-0.011064,7.0096,-0.19342,-0.76242,-1.6881,-0.5951
12,-0.023829,6.9419,-0.20881,-0.74455,-1.7476,-0.77912
12,-0.043009,6.8823,-0.22557,-0.72491,-1.8255,-0.98822
12,-0.069367,6.8263,-0.24349,-0.7046,-1.9244,-1.2178
12,-0.10156,6.7689,-0.26234,-0.68378,-2.0461,-1.464
12,-0.1377,6.7065,-0.28195,-0.66251,-2.1925,-1.7242
12,-0.17604,6.6366,-0.30221,-0.64066,-2.365,-1.9968
12,-0.21546,6.5603,-0.32323,-0.61739,-2.5646,-2.2823
12,-0.25592,6.4819,-0.34399,-0.59225,-2.7929,-2.5711
12,-0.29724,6.4073,-0.3625,-0.56708,-3.05,-2.8464
12,-0.33921,6.3406,-0.37725,-0.54543,-3.3346,-3.0965
12,-0.38169,6.2815,-0.38701,-0.5306,-3.6443,-3.3082
12,-0.42457,6.2282,-0.39033,-0.5231,-3.9751,-3.4632
12,-0.46777,6.1795,-0.38645,-0.51915,-4.3214,-3.547
12,-0.51125,6.1345,-0.37671,-0.51389,-4.6761,-3.5651
12,-0.55495,6.0924,-0.36301,-0.50378,-5.0326,-3.5324
12,-0.59888,6.0529,-0.34709,-0.48614,-5.3858,-3.4632
12,-0.64319,6.0164,-0.33004,-0.45991,-5.7322,-3.3649
12,-0.68695,5.9831,-0.31194,-0.424,-6.0687,-3.2336
12,-0.72822,5.9517,-0.29273,-0.37629,-6.392,-3.0622
12,-0.76556,5.9188,-0.27215,-0.31255,-6.6982,-2.8405
12,-0.79785,5.8807,-0.25003,-0.22639,-6.9823,-2.5613
12,-0.82367,5.8361,-0.22672,-0.11248,-7.2384,-2.2274
12,-0.84226,5.788,-0.2024,0.025724,-7.4612,-1.8544
12,-0.85498,5.7411,-0.17716,0.17756,-7.6466,-1.4643
12,-0.86372,5.6989,-0.15152,0.33262,-7.793,-1.0771
12,-0.87022,5.6643,-0.12603,0.48184,-7.9007,-0.70686
12,-0.87554,5.6405,-0.10086,0.61876,-7.9714,-0.3584
12,-0.8798,5.6339,-0.076375,0.74124,-8.0073,-0.034187
12,-0.88271,5.6547,-0.053496,0.85165,-8.0107,0.26178
12,-0.8835,5.7155,-0.032864,0.95376,-7.9845,0.52876
12,-0.88174,5.8287,-0.015006,1.0509,-7.9316,0.76634
12,-0.878,6.0033,-0.00058829,1.1451,-7.855,0.97112
12,-0.87257,6.231,0.010135,1.2363,-7.7579,1.1411
12,-0.86557,6.4896,0.0179,1.3231,-7.6438,1.2822
12,-0.858,6.7576,0.02362,1.4045,-7.5156,1.4006
12,-0.85093,7.0166,0.028102,1.4794,-7.3755,1.502
12,-0.8449,7.2539,0.031797,1.5458,-7.2253,1.5876
12,-0.83971,7.4656,0.034695,1.5968,-7.0665,1.6498
12,-0.83521,7.655,0.036442,1.6209,-6.9016,1.6741
12,-0.83129,7.8263,0.036893,1.6051,-6.7342,1.6454
12,-0.82786,7.9825,0.036351,1.5378,-6.5696,1.5549
12,-0.82484,8.1264,0.036021,1.4114,-6.4141,1.4081
12,-0.82199,8.2606,0.036624,1.2352,-6.2733,1.2257
12,-0.81918,8.3873,0.038096,1.0324,-6.1508,1.0347
12,-0.81648,8.5079,0.041203,0.82527,-6.0473,0.86301
12,-0.81402,8.6232,0.046787,0.63215,-5.961,0.73263
12,-0.81194,8.7321,0.05504,0.46495,-5.8877,0.65523
12,-0.81041,8.8274,0.065447,0.32684,-5.8222,0.62947
12,-0.80983,8.8964,0.077649,0.21385,-5.7592,0.64923
12,-0.80971,8.9256,0.091344,0.12126,-5.6943,0.7085
12,-0.80904,8.9042,0.10628,0.045619,-5.6235,0.80026
12,-0.80596,8.826,0.12224,-0.016099,-5.5434,0.91719
12,-0.79932,8.7013,0.13887,-0.066854,-5.4517,1.0515
12,-0.78938,8.5544,0.15597,-0.10904,-5.3466,1.1974
12,-0.77559,8.4082,0.17354,-0.14415,-5.2268,1.3521
12,-0.75736,8.2809,0.19165,-0.17307,-5.0916,1.5149
12,-0.73482,8.1838,0.21039,-0.19551,-4.9401,1.6855
12,-0.70881,8.1193,0.22985,-0.20825,-4.7716,1.8657
12,-0.67991,8.0827,0.25013,-0.20571,-4.585,2.0582
12,-0.6486,8.0688,0.27026,-0.18203,-4.3792,2.2593
12,-0.6153,8.0738,0.28892,-0.13299,-4.1533,2.4629
12,-0.58037,8.0942,0.30448,-0.056843,-3.907,2.6602
12,-0.54425,8.1269,0.31589,0.039922,-3.6409,2.8418
12,-0.50723,8.1693,0.32341,0.14408,-3.3568,3.0028
12,-0.4694,8.2196,0.32698,0.24365,-3.0565,3.1364
12,-0.43072,8.2771,0.32648,0.32951,-2.7428,3.2359
12,-0.39117,8.3411,0.32226,0.39652,-2.4193,3.2949
12,-0.35071,8.4109,0.31502,0.44413,-2.0898,3.3099
12,-0.30957,8.485,0.30529,0.47527,-1.7588,3.2798
12,-0.26919,8.5616,0.29347,0.49306,-1.4308,3.2044
12,-0.2312,8.6382,0.27992,0.49936,-1.1103,3.0885
12,-0.197,8.7123,0.26455,0.49465,-0.80149,2.9527
12,-0.16754,8.7812,0.24827,0.48308,-0.50622,2.7998
12,-0.14256,8.8426,0.23128,0.46607,-0.22624,2.6343
12,-0.12164,8.8955,0.21365,0.44454,0.037192,2.459
12,-0.10441,8.9399,0.19539,0.419,0.28309,2.275
12,-0.090307,8.9768,0.17653,0.38981,0.51059,2.0834
13,-0.21687,8.7951,-0.025014,-0.54001,-0.25143,0.65412
13,-0.21662,8.7327,-0.016866,-0.56639,-0.18602,0.59184
13,-0.21649,8.6676,-0.002156,-0.58631,-0.12684,0.56372
13,-0.21649,8.6005,0.0169,-0.59971,-0.070464,0.5608
13,-0.21658,8.5318,0.037639,-0.60409,-0.014384,0.54442
13,-0.21672,8.4618,0.054638,-0.605,0.040057,0.49934
13,-0.21694,8.3906,0.065595,-0.60245,0.089991,0.41434
13,-0.21761,8.3183,0.070711,-0.59433,0.13143,0.30007
13,-0.21779,8.245,0.071712,-0.5786,0.16143,0.17493
13,-0.21554,8.172,0.068979,-0.55495,0.17893,0.04679
13,-0.20942,8.1011,0.062625,-0.52457,0.1836,-0.078101
13,-0.19785,8.035,0.053394,-0.48888,0.17579,-0.19637
13,-0.17949,7.9759,0.041783,-0.44886,0.15616,-0.31059
13,-0.15612,7.9242,0.028222,-0.40533,0.1251,-0.42097
13,-0.13093,7.8785,0.013041,-0.35898,0.083002,-0.53026
13,-0.10707,7.8369,-0.0035117,-0.31028,0.029975,-0.64493
13,-0.088732,7.8001,-0.021141,-0.25955,-0.034517,-0.76498
13,-0.077802,7.7709,-0.039608,-0.20698,-0.11101,-0.88387
13,-0.074485,7.7521,-0.059057,-0.15291,-0.1994,-0.99832
13,-0.079322,7.7443,-0.079484,-0.098605,-0.29923,-1.1071
13,-0.091615,7.7459,-0.10075,-0.046227,-0.40995,-1.2132
13,-0.10983,7.7549,-0.12299,0.001757,-0.53126,-1.3227
13,-0.13292,7.7699,-0.14617,0.043697,-0.66353,-1.438
13,-0.16004,7.7898,-0.16943,0.0798,-0.80734,-1.5548
13,-0.1905,7.8138,-0.19166,0.11126,-0.96281,-1.6659
13,-0.22374,7.8412,-0.2119,0.13838,-1.1294,-1.7649
13,-0.25922,7.8715,-0.22876,0.15987,-1.3059,-1.8435
13,-0.29683,7.9043,-0.24183,0.17361,-1.4902,-1.9029
13,-0.3359,7.9392,-0.25154,0.17841,-1.6805,-1.947
13,-0.3745,7.9748,-0.25805,0.17476,-1.8752,-1.9741
13,-0.41091,8.0087,-0.26184,0.16392,-2.0726,-1.9849
13,-0.44382,8.0385,-0.26344,0.14731,-2.2711,-1.9796
13,-0.47184,8.0633,-0.26324,0.12611,-2.4691,-1.956
13,-0.49498,8.0838,-0.26155,0.10113,-2.6647,-1.9158
13,-0.51425,8.101,-0.25871,0.07291,-2.8563,-1.864
13,-0.53088,8.1137,-0.25491,0.041666,-3.0427,-1.8052
13,-0.54625,8.1198,-0.24989,0.007487,-3.2232,-1.7399
13,-0.56147,8.1181,-0.24288,-0.029416,-3.3972,-1.6615
13,-0.57756,8.1089,-0.23378,-0.068282,-3.5633,-1.566
13,-0.59543,8.0938,-0.22403,-0.10735,-3.7199,-1.4596
13,-0.61529,8.0738,-0.2155,-0.14422,-3.8659,-1.3537
13,-0.63671,8.0496,-0.20974,-0.17689,-4.0013,-1.2589
13,-0.6594,8.0221,-0.20828,-0.20463,-4.1271,-1.1863
13,-0.68314,7.9921,-0.21123,-0.22831,-4.2458,-1.1381
13,-0.70791,7.9596,-0.21773,-0.2487,-4.3596,-1.1093
13,-0.73356,7.9246,-0.22628,-0.26476,-4.4705,-1.0893
13,-0.759,7.8865,-0.23478,-0.27474,-4.5794,-1.0623
13,-0.78258,7.8455,-0.24171,-0.27809,-4.6857,-1.0176
13,-0.80345,7.8026,-0.24569,-0.27625,-4.7874,-0.94557
13,-0.82257,7.7601,-0.24532,-0.2712,-4.882,-0.83801
13,-0.8419,7.7203,-0.24044,-0.26359,-4.9658,-0.70076
13,-0.8633,7.6847,-0.23199,-0.25332,-5.0359,-0.55356
13,-0.8884,7.654,-0.22061,-0.24051,-5.0912,-0.41383
13,-0.91743,7.6272,-0.20683,-0.22558,-5.1326,-0.29271
13,-0.9497,7.6036,-0.19084,-0.20883,-5.1619,-0.18788
13,-0.98343,7.5842,-0.17308,-0.18997,-5.1807,-0.092037
13,-1.0158,7.5703,-0.15516,-0.16836,-5.1899,-0.0094575
13,-1.0449,7.5619,-0.13879,-0.14335,-5.1908,0.051518
13,-1.0689,7.5564,-0.1245,-0.11483,-5.1857,0.088067
13,-1.0861,7.5514,-0.11154,-0.083504,-5.1768,0.10459
13,-1.0962,7.5466,-0.098341,-0.050647,-5.1664,0.11136
13,-1.1007,7.5429,-0.083868,-0.017477,-5.1553,0.11513
13,-1.1006,7.5411,-0.067428,0.015412,-5.1437,0.12076
13,-1.0968,7.5409,-0.048831,0.048156,-5.1317,0.13172
13,-1.0896,7.542,-0.028545,0.080574,-5.1185,0.1461
13,-1.0797,7.5446,-0.0082082,0.11107,-5.1039,0.15271
13,-1.0693,7.5498,0.01007,0.13731,-5.0886,0.13624
13,-1.0602,7.5588,0.024836,0.15776,-5.075,0.087936
13,-1.0525,7.573,0.035063,0.17257,-5.0662,-0.0031751
13,-1.0456,7.5931,0.040234,0.18294,-5.0665,-0.14969
13,-1.0386,7.619,0.040681,0.18981,-5.0815,-0.34509
13,-1.031,7.6498,0.037353,0.19373,-5.116,-0.56358
13,-1.0233,7.6848,0.030954,0.19508,-5.1723,-0.78132
13,-1.0151,7.7235,0.022034,0.19418,-5.2505,-0.97901
13,-1.0068,7.7647,0.010443,0.19134,-5.3484,-1.1565
13,-0.99985,7.8063,-0.0035687,0.1869,-5.464,-1.3229
13,-0.99567,7.845,-0.017628,0.18117,-5.5963,-1.467
13,-0.99522,7.8774,-0.02962,0.17403,-5.743,-1.5781
13,-0.99882,7.9016,-0.03918,0.16464,-5.9008,-1.6574
13,-1.0056,7.9173,-0.046805,0.15163,-6.0666,-1.7114
13,-1.0148,7.9262,-0.05306,0.13399,-6.2377,-1.7455
13,-1.026,7.9304,-0.05732,0.11185,-6.4123,-1.7641
13,-1.0387,7.9313,-0.058521,0.086184,-6.5887,-1.7711
13,-1.0527,7.9293,-0.055876,0.058057,-6.7658,-1.7688
13,-1.0687,7.9247,-0.049456,0.02849,-6.9427,-1.7568
13,-1.0868,7.9184,-0.039321,-0.0016296,-7.1183,-1.7256
13,-1.1046,7.9121,-0.025316,-0.031193,-7.2909,-1.6616
13,-1.1194,7.9068,-0.0067352,-0.058598,-7.4571,-1.5551
13,-1.1308,7.9023,0.017185,-0.08194,-7.6126,-1.4001
13,-1.1393,7.8963,0.045476,-0.099764,-7.7526,-1.1945
13,-1.1447,7.8869,0.07708,-0.11236,-7.872,-0.94078
13,-1.1457,7.8735,0.11141,-0.12174,-7.9661,-0.64785
13,-1.1403,7.8572,0.14789,-0.13,-8.0309,-0.32531
13,-1.1268,7.8396,0.18617,-0.13809,-8.0634,0.019943
13,-1.1057,7.8217,0.22674,-0.14693,-8.0614,0.38784
13,-1.0785,7.803,0.26987,-0.15773,-8.0226,0.77802
13,-1.0463,7.7826,0.31329,-0.17149,-7.9448,1.1714
13,-1.0087,7.7602,0.35443,-0.18902,-7.8277,1.5486
13,-0.96445,7.7377,0.39224,-0.21045,-7.6728,1.9027
13,-0.91466,7.7178,0.42634,-0.23487,-7.4826,2.2317
13,-0.86064,7.7015,0.45627,-0.2608,-7.2594,2.5313
13,-0.80317,7.6869,0.48067,-0.28739,-7.0063,2.8063
13,-0.74293,7.6713,0.49795,-0.31503,-6.7256,3.0652
13,-0.6804,7.6531,0.50643,-0.34453,-6.4191,3.3075
13,-0.61522,7.6308,0.50669,-0.37607,-6.0884,3.5347
13,-0.5471,7.603,0.50116,-0.40794,-5.7349,3.7448
13,-0.478,7.5691,0.49183,-0.43762,-5.3604,3.9268
13,-0.41054,7.5288,0.47899,-0.46361,-4.9677,4.07
13,-0.34634,7.4814,0.46184,-0.48622,-4.5607,4.1712
13,-0.28658,7.4266,0.44106,-0.50781,-4.1436,4.2292
13,-0.23217,7.3653,0.41744,-0.53014,-3.7207,4.2397
13,-0.18434,7.2987,0.39151,-0.55265,-3.2967,4.1977
13,-0.14439,7.2271,0.36371,-0.57372,-2.8769,4.0995
13,-0.11399,7.1505,0.33392,-0.58313,-2.467,3.9662
13,-0.092327,7.0696,0.30259,-0.5894,-2.0704,3.7845
13,-0.076182,6.9872,0.26961,-0.59125,-1.6919,3.5639
13,-0.062655,6.9073,0.23598,-0.58894,-1.3355,3.3192
13,-0.050714,6.833,0.20304,-0.58333,-1.0036,3.0633
13,-0.04077,6.7653,0.17163,-0.5745,-0.69729,2.8031
13,-0.032543,6.7022,0.14234,-0.56163,-0.41698,2.5445
13,-0.02575,6.6412,0.11564,-0.54401,-0.16253,2.2926
13,-0.020144,6.5816,0.092174,-0.52173,0.066737,2.0459
13,-0.01552,6.5238,0.0722,-0.48594,0.27132,1.8199
13,-0.012572,6.4868,0.059998,-0.47121,0.45331,1.2378
14,0.0027343,6.0608,0.013187,-0.020912,-0.26863,0.62829
14,0.0043943,6.0586,0.014235,-0.02147,-0.2058,0.60998
14,0.0061623,6.0567,0.015282,-0.021925,-0.1448,0.59403
14,0.0080199,6.0552,0.016349,-0.020752,-0.085396,0.58132
14,0.0099251,6.054,0.017274,-0.016951,-0.027264,0.56977
14,0.01187,6.0529,0.017884,-0.011127,0.029713,0.49275
14,0.01386,6.052,0.018191,-0.0048092,0.078988,0.42428
14,0.015902,6.0513,0.018247,0.00042417,0.12142,0.36708
14,0.017985,6.0507,0.018089,0.0045232,0.15812,0.31921
14,0.020104,6.0502,0.017762,0.0079142,0.19005,0.27883
14,0.022239,6.0498,0.017313,0.01072,0.21793,0.24477
14,0.02436,6.0492,0.016758,0.01304,0.24241,0.21556
14,0.026483,6.0487,0.016094,0.014947,0.26396,0.19043
14,0.028634,6.0498,0.015348,0.016518,0.283,0.16971
14,0.030651,6.0536,0.014559,0.017824,0.29998,0.15101
14,0.032372,6.0597,0.013729,0.018766,0.31508,0.13203
14,0.033796,6.0662,0.012891,0.019315,0.32828,0.11393
14,0.03496,6.0716,0.011967,0.020046,0.33967,0.096075
14,0.035911,6.0758,0.010585,0.022401,0.34928,0.074445
14,0.036697,6.0793,0.0083287,0.027857,0.35672,0.045056
14,0.03736,6.0822,0.0049092,0.037642,0.36123,0.0051001
14,0.037909,6.0846,4.69E-05,0.052627,0.36174,-0.048038
14,0.03835,6.0866,-0.0062526,0.072302,0.35694,-0.11412
14,0.038715,6.0883,-0.013715,0.094988,0.34552,-0.19084
14,0.039043,6.0896,-0.02204,0.11936,0.32644,-0.27509
14,0.039328,6.0904,-0.030987,0.14536,0.29893,-0.3641
14,0.039642,6.0907,-0.040448,0.17369,0.26252,-0.45647
14,0.039836,6.0914,-0.050361,0.20468,0.21687,-0.55123
14,0.039155,6.0955,-0.060668,0.23774,0.16175,-0.64768
14,0.036761,6.1059,-0.071321,0.27212,0.096983,-0.74554
